TxRxChannel,Frequency,AmpStabilityMean,AmpStabilityStdDev,AmpStabilityPkPk,PhaseStabilityMean,PhaseStabilityStdDev,PhaseStabilityPkPk,
0.000000000000000,50000000.000000000000000,-24.283047663415264,0.003516045544525,0.007414397729566,50000000.000000000000000,4.063514798868119,0.008395602419715,0.018927909075096
1.000000000000000,50000000.000000000000000,-24.284553845594662,0.004902943675662,0.011054212314363,50000000.000000000000000,4.047164651376307,0.028133336927161,0.062373775166816
